ec,support_count,query_count,fallback_episodes
3.1.2.30,9,45,0
3.1.2.31,16,80,16
3.1.2.32,41,205,41
3.1.2.4,8,40,0
3.1.2.5,13,65,13
3.1.2.6,5,25,0
3.1.21.-,10,50,0
3.1.21.1,7,35,0
3.1.21.10,3,15,0
3.1.21.2,5,25,0
3.1.21.3,6,30,0
3.1.21.4,8,40,0
3.1.21.5,20,100,20
3.1.21.7,3,15,0
3.1.21.8,48,240,48
3.1.21.9,45,225,45
3.1.22.-,9,45,0
3.1.22.1,11,55,0
3.1.24.-,17,85,17
3.1.25.-,5,25,0
3.1.26.-,8,40,0
3.1.26.1,40,200,40
3.1.26.11,5,25,0
3.1.26.12,19,95,0
3.1.26.3,3,15,0
3.1.26.4,5,25,0
3.1.26.5,4,20,0
3.1.26.8,12,60,0
3.1.27.-,2,10,0
3.1.3.-,1,5,0
3.1.3.1,11,55,0
3.1.3.10,22,110,22
3.1.3.101,43,215,43
3.1.3.102,24,120,24
3.1.3.103,35,175,35
3.1.3.104,14,70,0
3.1.3.105,25,125,25
3.1.3.106,17,85,0
3.1.3.108,24,120,24
3.1.3.109,38,190,38
3.1.3.11,2,10,0
3.1.3.112,41,205,41
3.1.3.12,9,45,0
3.1.3.15,6,30,0
3.1.3.16,2,10,0
3.1.3.18,9,45,0
3.1.3.2,4,20,0
3.1.3.21,18,90,0
3.1.3.22,21,105,21
3.1.3.24,14,70,0
3.1.3.25,5,25,0
3.1.3.27,8,40,0
3.1.3.29,15,75,15
3.1.3.3,13,65,0
3.1.3.32,15,75,0
3.1.3.34,40,200,40
3.1.3.35,13,65,13
3.1.3.36,7,35,0
3.1.3.37,10,50,0
3.1.3.39,44,220,44
3.1.3.4,11,55,0
3.1.3.41,27,135,27
3.1.3.43,20,100,0
3.1.3.45,18,90,18
3.1.3.46,5,25,0
3.1.3.48,3,15,0
3.1.3.5,7,35,0
3.1.3.50,18,90,18
3.1.3.52,12,60,12
3.1.3.54,42,210,42
3.1.3.56,12,60,0
3.1.3.57,8,40,0
3.1.3.6,6,30,0
3.1.3.60,29,145,29
3.1.3.62,14,70,0
3.1.3.63,21,105,21
3.1.3.64,7,35,0
3.1.3.66,11,55,0
3.1.3.67,8,40,0
3.1.3.68,11,55,11
3.1.3.7,4,20,0
3.1.3.70,8,40,0
3.1.3.71,8,40,0
3.1.3.73,15,75,15
3.1.3.74,8,40,0
3.1.3.75,12,60,12
3.1.3.76,27,135,27
3.1.3.78,14,70,0
3.1.3.80,18,90,0
3.1.3.82,11,55,0
3.1.3.83,11,55,0
3.1.3.84,16,80,0
3.1.3.85,31,155,31
3.1.3.86,10,50,0
3.1.3.87,9,45,0
3.1.3.89,7,35,0
3.1.3.9,6,30,0
3.1.3.90,33,165,33
3.1.3.91,13,65,0
3.1.3.92,48,240,48
3.1.3.93,22,110,22
3.1.3.94,19,95,0
3.1.3.95,11,55,0
3.1.3.96,17,85,17
3.1.3.97,17,85,17
3.1.3.99,6,30,0
3.1.30.1,13,65,0
3.1.31.-,16,80,0
3.1.31.1,6,30,0
3.1.4.-,6,30,0
3.1.4.11,6,30,0
3.1.4.12,5,25,0
3.1.4.17,8,40,0
3.1.4.2,11,55,0
3.1.4.35,10,50,0
3.1.4.37,8,40,0
3.1.4.38,12,60,0
3.1.4.39,19,95,19
3.1.4.4,2,10,0
3.1.4.41,6,30,0
3.1.4.43,31,155,31
3.1.4.44,19,95,19
3.1.4.45,19,95,19
3.1.4.46,7,35,0
3.1.4.50,18,90,18
3.1.4.52,12,60,0
3.1.4.54,12,60,0
3.1.4.55,43,215,43
3.1.4.57,38,190,38
3.1.4.58,15,75,0
3.1.4.59,26,130,26
3.1.5.-,15,75,0
3.1.5.1,4,20,0
3.1.6.-,6,30,0
3.1.6.1,10,50,0
3.1.6.12,25,125,25
3.1.6.13,34,170,34
3.1.6.14,14,70,0
3.1.6.15,17,85,17
3.1.6.18,9,45,0
3.1.6.19,32,160,32
3.1.6.2,16,80,16
3.1.6.21,25,125,25
3.1.6.4,18,90,18
3.1.6.6,48,240,48
3.1.6.8,23,115,23
3.1.7.11,13,65,0
3.1.7.13,38,190,38
3.1.7.2,5,25,0
3.1.7.6,23,115,23
3.1.8.1,9,45,0
3.11.1.1,6,30,0
3.11.1.2,23,115,23
3.11.1.3,42,210,42
3.12.1.-,27,135,27
3.13.1.-,41,205,41
3.13.1.1,21,105,21
3.13.1.4,14,70,14
3.13.1.5,11,55,11
3.13.1.7,33,165,33
3.13.1.9,21,105,21
3.2.-.-,5,25,0
3.2.1.-,4,20,0
3.2.1.1,4,20,0
3.2.1.10,10,50,0
3.2.1.101,12,60,0
3.2.1.102,47,235,47
3.2.1.103,38,190,38
3.2.1.105,24,120,24
3.2.1.106,13,65,0
3.2.1.108,0,0,0
3.2.1.113,4,20,0
3.2.1.114,0,0,0
3.2.1.117,11,55,11
3.2.1.118,16,80,16
3.2.1.122,14,70,0
3.2.1.123,32,160,32
3.2.1.125,46,230,46
3.2.1.126,38,190,38
3.2.1.129,30,150,30
3.2.1.130,19,95,19
3.2.1.131,25,125,25
3.2.1.132,9,45,0
3.2.1.133,20,100,20
3.2.1.135,18,90,18
3.2.1.136,22,110,22
3.2.1.139,10,50,0
3.2.1.14,5,25,0
3.2.1.140,0,0,0
3.2.1.141,17,85,0
3.2.1.142,39,195,39
3.2.1.143,11,55,0
3.2.1.147,11,55,0
3.2.1.15,9,45,0
3.2.1.150,26,130,26
3.2.1.151,16,80,0
3.2.1.153,11,55,0
3.2.1.155,40,200,40
3.2.1.156,37,185,37
3.2.1.157,19,95,19
3.2.1.158,0,0,0
3.2.1.161,38,190,38
3.2.1.162,25,125,25
3.2.1.164,29,145,29
3.2.1.165,18,90,18
3.2.1.166,23,115,23
3.2.1.167,48,240,48
3.2.1.17,2,10,0
3.2.1.171,12,60,0
3.2.1.172,30,150,30
3.2.1.175,35,175,35
3.2.1.177,12,60,12
3.2.1.178,12,60,0
3.2.1.179,46,230,46
3.2.1.18,2,10,0
3.2.1.180,22,110,22
3.2.1.181,52,260,52
3.2.1.182,19,95,0
3.2.1.183,7,35,0
3.2.1.184,24,120,24
3.2.1.185,47,235,47
3.2.1.188,21,105,21
3.2.1.196,7,35,0
3.2.1.199,32,160,32
3.2.1.2,11,55,0
3.2.1.20,4,20,0
3.2.1.200,34,170,34
3.2.1.202,0,0,0
3.2.1.204,33,165,33
3.2.1.205,40,200,40
3.2.1.206,54,270,54
3.2.1.207,12,60,0
3.2.1.208,53,265,53
3.2.1.209,24,120,24
3.2.1.21,8,40,0
3.2.1.215,0,0,0
3.2.1.218,41,205,41
3.2.1.219,43,215,43
3.2.1.22,4,20,0
3.2.1.220,38,190,38
3.2.1.221,35,175,35
3.2.1.223,39,195,39
3.2.1.23,4,20,0
3.2.1.24,8,40,0
3.2.1.25,10,50,0
3.2.1.26,7,35,0
3.2.1.28,7,35,0
3.2.1.3,6,30,0
3.2.1.31,7,35,0
3.2.1.32,15,75,15
3.2.1.35,5,25,0
3.2.1.36,50,250,50
3.2.1.38,43,215,43
3.2.1.39,11,55,0
3.2.1.4,9,45,0
3.2.1.40,15,75,15
3.2.1.41,15,75,15
3.2.1.45,7,35,0
3.2.1.46,10,50,0
3.2.1.49,15,75,0
3.2.1.50,20,100,20
3.2.1.51,6,30,0
3.2.1.52,8,40,0
3.2.1.54,14,70,14
3.2.1.55,4,20,0
3.2.1.57,37,185,37
3.2.1.58,9,45,0
3.2.1.59,13,65,13
3.2.1.6,12,60,0
3.2.1.60,27,135,27
3.2.1.62,0,0,0
3.2.1.64,31,155,31
3.2.1.65,30,150,30
3.2.1.67,8,40,0
3.2.1.68,12,60,0
3.2.1.7,21,105,21
3.2.1.70,18,90,18
3.2.1.73,9,45,0
3.2.1.74,36,180,36
3.2.1.75,18,90,18
3.2.1.76,12,60,12
3.2.1.78,9,45,0
3.2.1.8,5,25,0
3.2.1.80,17,85,17
3.2.1.81,17,85,0
3.2.1.82,33,165,33
3.2.1.83,34,170,34
3.2.1.84,37,185,37
3.2.1.85,12,60,0
3.2.1.86,12,60,0
3.2.1.89,10,50,0
3.2.1.91,6,30,0
3.2.1.92,40,200,40
3.2.1.93,22,110,22
3.2.1.94,52,260,52
3.2.1.96,14,70,0
3.2.1.97,0,0,0
3.2.1.98,48,240,48
3.2.1.99,9,45,0
3.2.1.n1,13,65,0
3.2.1.n2,19,95,19
3.2.1.n3,34,170,34
3.2.2.-,1,5,0
3.2.2.16,36,180,36
3.2.2.17,26,130,26
3.2.2.19,21,105,0
3.2.2.20,18,90,18
3.2.2.21,12,60,0
3.2.2.22,4,20,0
3.2.2.23,4,20,0
3.2.2.24,43,215,43
3.2.2.26,24,120,24
3.2.2.27,4,20,0
3.2.2.28,3,15,0
3.2.2.29,10,50,10
3.2.2.3,18,90,0
3.2.2.30,26,130,26
3.2.2.31,6,30,0
3.2.2.4,52,260,52
3.2.2.5,10,50,0
3.2.2.6,4,20,0
3.2.2.7,23,115,23
3.2.2.8,13,65,0
3.2.2.9,5,25,0
3.3.-.-,19,95,19
3.3.2.-,13,65,0
3.3.2.1,26,130,26
3.3.2.10,6,30,0
3.3.2.11,16,80,0
3.3.2.12,36,180,36
3.3.2.13,31,155,31
3.3.2.2,16,80,0
3.3.2.6,16,80,0
3.3.2.8,41,205,41
3.3.2.9,10,50,0
3.4.-.-,4,20,0
3.4.11.-,3,15,0
3.4.11.1,6,30,0
3.4.11.10,5,25,0
3.4.11.15,18,90,18
3.4.11.18,2,10,0
3.4.11.19,12,60,0
3.4.11.2,6,30,0
3.4.11.20,34,170,34
3.4.11.21,8,40,0
3.4.11.22,34,170,34
3.4.11.23,13,65,0
3.4.11.24,41,205,41
3.4.11.25,41,205,41
3.4.11.26,29,145,29
3.4.11.4,5,25,0
3.4.11.5,6,30,0
3.4.11.7,13,65,0
3.4.11.9,5,25,0
3.4.13.-,14,70,0
3.4.13.18,18,90,0
3.4.13.19,6,30,0
3.4.13.20,21,105,21
3.4.13.21,12,60,0
3.4.13.22,13,65,0
3.4.13.4,42,210,42
3.4.13.9,5,25,0
3.4.14.-,14,70,0
3.4.14.1,15,75,0
3.4.14.10,11,55,0
3.4.14.12,40,200,40
3.4.14.13,29,145,29
3.4.14.2,11,55,11
3.4.14.4,7,35,0
3.4.14.5,7,35,0
3.4.14.9,20,100,0
3.4.15.1,11,55,11
3.4.15.5,30,150,30
3.4.16.-,8,40,0
3.4.16.2,19,95,19
3.4.16.4,10,50,0
3.4.16.6,6,30,0
3.4.17.-,4,20,0
3.4.17.1,6,30,0
3.4.17.10,8,40,0
3.4.17.12,24,120,24
3.4.17.13,20,100,20
3.4.17.14,36,180,36
3.4.17.15,12,60,12
3.4.17.17,14,70,0
3.4.17.18,22,110,22
3.4.17.2,15,75,0
3.4.17.20,17,85,17
3.4.17.21,10,50,0
3.4.17.22,0,0,0
3.4.17.23,16,80,16
3.4.17.24,14,70,0
3.4.17.3,15,75,15
3.4.17.4,30,150,30
3.4.18.1,17,85,0
3.4.19.-,8,40,0
3.4.19.1,9,45,0
3.4.19.11,20,100,20
3.4.19.12,4,20,0
3.4.19.13,9,45,0
3.4.19.14,15,75,0
3.4.19.16,18,90,18
3.4.19.3,5,25,0
3.4.19.6,0,0,0
3.4.19.9,9,45,0
3.4.21.-,0,0,0
3.4.21.1,8,40,0
3.4.21.10,9,45,0
3.4.21.100,35,175,35
3.4.21.101,36,180,36
3.4.21.102,13,65,0
3.4.21.103,48,240,48
3.4.21.104,20,100,20
3.4.21.105,7,35,0
3.4.21.106,13,65,13
3.4.21.107,8,40,0
3.4.21.108,8,40,0
3.4.21.109,17,85,17
3.4.21.111,36,180,36
3.4.21.112,0,0,0
3.4.21.113,0,0,0
3.4.21.117,17,85,17
3.4.21.118,20,100,20
3.4.21.119,41,205,41
3.4.21.12,19,95,19
3.4.21.120,19,95,19
3.4.21.121,44,220,44
3.4.21.122,24,120,24
3.4.21.123,29,145,29
3.4.21.19,19,95,0
3.4.21.2,17,85,17
3.4.21.20,22,110,22
3.4.21.21,13,65,0
3.4.21.22,11,55,0
3.4.21.25,41,205,41
3.4.21.26,7,35,0
3.4.21.32,14,70,14
3.4.21.34,18,90,18
3.4.21.35,11,55,0
3.4.21.36,7,35,0
3.4.21.37,24,120,24
3.4.21.38,14,70,0
3.4.21.39,12,60,0
3.4.21.4,2,10,0
3.4.21.42,16,80,0
3.4.21.43,17,85,0
3.4.21.45,14,70,14
3.4.21.46,13,65,13
3.4.21.47,10,50,0
3.4.21.48,28,140,28
3.4.21.49,43,215,43
3.4.21.5,12,60,0
3.4.21.50,14,70,14
3.4.21.53,3,15,0
3.4.21.54,29,145,29
3.4.21.55,49,245,49
3.4.21.59,13,65,0
3.4.21.6,9,45,0
3.4.21.61,16,80,16
3.4.21.62,7,35,0
3.4.21.63,16,80,16
3.4.21.64,44,220,44
3.4.21.65,34,170,34
3.4.21.66,45,225,45
3.4.21.69,10,50,0
3.4.21.7,7,35,0
3.4.21.70,28,140,28
3.4.21.71,11,55,0
3.4.21.72,0,0,0
3.4.21.73,14,70,0
3.4.21.74,10,50,0
3.4.21.75,11,55,11
3.4.21.76,30,150,30
3.4.21.77,20,100,20
3.4.21.78,17,85,17
3.4.21.79,21,105,21
3.4.21.80,40,200,40
3.4.21.81,32,160,32
3.4.21.82,39,195,39
3.4.21.83,27,135,27
3.4.21.85,21,105,21
3.4.21.88,6,30,0
3.4.21.9,51,255,51
3.4.21.90,47,235,47
3.4.21.91,0,0,0
3.4.21.92,1,5,0
3.4.21.93,7,35,7
3.4.21.94,5,25,0
3.4.21.95,20,100,20
3.4.21.96,0,0,0
3.4.21.97,7,35,0
3.4.21.98,0,0,0
3.4.21.99,48,240,48
3.4.22.-,6,30,0
3.4.22.1,15,75,0
3.4.22.10,24,120,24
3.4.22.14,34,170,34
3.4.22.2,32,160,32
3.4.22.25,33,165,33
3.4.22.27,15,75,0
3.4.22.28,42,210,42
3.4.22.29,0,0,0
3.4.22.30,36,180,36
3.4.22.31,36,180,36
3.4.22.32,37,185,37
3.4.22.34,9,45,0
3.4.22.35,23,115,23
3.4.22.36,11,55,0
3.4.22.38,7,35,0
3.4.22.39,3,15,0
3.4.22.40,19,95,0
3.4.22.41,26,130,26
3.4.22.42,33,165,33
3.4.22.43,27,135,27
3.4.22.44,22,110,22
3.4.22.45,13,65,0
3.4.22.46,0,0,0
3.4.22.47,0,0,0
3.4.22.48,16,80,16
3.4.22.49,0,0,0
3.4.22.50,10,50,0
3.4.22.51,39,195,39
3.4.22.52,6,30,0
3.4.22.53,13,65,0
3.4.22.54,15,75,0
3.4.22.55,17,85,17
3.4.22.56,11,55,0
3.4.22.57,36,180,36
3.4.22.58,42,210,42
3.4.22.59,16,80,16
3.4.22.6,49,245,49
3.4.22.60,8,40,0
3.4.22.61,14,70,14
3.4.22.62,8,40,8
3.4.22.63,38,190,38
3.4.22.64,50,250,50
3.4.22.65,18,90,18
3.4.22.66,0,0,0
3.4.22.67,19,95,19
3.4.22.68,28,140,28
3.4.22.70,15,75,15
3.4.22.71,32,160,32
3.4.22.8,33,165,33
3.4.23.-,6,30,0
3.4.23.1,6,30,0
3.4.23.15,13,65,0
3.4.23.16,30,150,30
3.4.23.18,20,100,0
3.4.23.19,51,255,51
3.4.23.2,18,90,18
3.4.23.20,4,20,0
3.4.23.21,15,75,0
3.4.23.22,28,140,28
3.4.23.23,21,105,21
3.4.23.24,11,55,0
3.4.23.25,22,110,22
3.4.23.29,44,220,44
3.4.23.3,10,50,0
3.4.23.32,25,125,25
3.4.23.34,12,60,0
3.4.23.35,42,210,42
3.4.23.36,4,20,0
3.4.23.39,21,105,21
3.4.23.4,12,60,12
3.4.23.40,49,245,49
3.4.23.41,30,150,30
3.4.23.42,40,200,40
3.4.23.43,8,40,0
3.4.23.44,19,95,19
3.4.23.45,27,135,27
3.4.23.46,11,55,11
3.4.23.47,0,0,0
3.4.23.48,42,210,42
3.4.23.49,23,115,23
3.4.23.5,11,55,0
3.4.23.50,13,65,0
3.4.23.52,10,50,10
3.4.24.1,39,195,39
3.4.24.12,23,115,23
3.4.24.13,0,0,0
3.4.24.15,15,75,0
3.4.24.16,24,120,0
3.4.24.17,21,105,0
3.4.24.18,17,85,17
3.4.24.20,23,115,23
3.4.24.21,20,100,20
3.4.24.22,27,135,27
3.4.24.23,15,75,15
3.4.24.24,10,50,0
3.4.24.25,37,185,37
3.4.24.26,19,95,19
3.4.24.27,14,70,14
3.4.24.28,23,115,0
3.4.24.29,38,190,38
3.4.24.3,14,70,0
3.4.24.30,31,155,31
3.4.24.31,43,215,43
3.4.24.32,32,160,32
3.4.24.33,24,120,24
3.4.24.35,12,60,0
3.4.24.36,13,65,0
3.4.24.37,38,190,38
3.4.24.38,25,125,25
3.4.24.39,6,30,0
3.4.24.40,15,75,0
3.4.24.41,33,165,33
3.4.24.42,19,95,19
3.4.24.43,46,230,46
3.4.24.44,30,150,30
3.4.24.46,39,195,39
3.4.24.48,34,170,34
3.4.24.49,45,225,45
3.4.24.50,37,185,37
3.4.24.53,25,125,25
3.4.24.55,9,45,0
3.4.24.56,10,50,10
3.4.24.58,14,70,14
3.4.24.59,12,60,0
3.4.24.61,0,0,0
3.4.24.63,25,125,25
3.4.24.64,15,75,0
3.4.24.65,15,75,15
3.4.24.66,40,200,40
3.4.24.67,12,60,12
3.4.24.68,0,0,0
3.4.24.69,0,0,0
3.4.24.7,10,50,0
3.4.24.70,17,85,17
3.4.24.71,15,75,0
3.4.24.72,23,115,23
3.4.24.73,31,155,31
3.4.24.74,37,185,37
3.4.24.75,26,130,26
3.4.24.76,39,195,39
3.4.24.77,25,125,25
3.4.24.78,10,50,0
3.4.24.79,0,0,0
3.4.24.80,8,40,0
3.4.24.82,15,75,15
3.4.24.83,32,160,32
3.4.24.84,13,65,0
3.4.24.85,19,95,19
3.4.24.86,19,95,19
3.4.24.87,0,0,0
3.4.25.-,14,70,0
3.4.25.1,5,25,0
3.4.25.2,4,20,0
3.4.26.1,17,85,0
3.5.-.-,8,40,0
3.5.1.-,4,20,0
3.5.1.1,6,30,0
3.5.1.10,10,50,0
3.5.1.100,36,180,36
3.5.1.101,21,105,21
3.5.1.102,13,65,0
3.5.1.103,5,25,0
3.5.1.104,17,85,17
3.5.1.105,7,35,0
3.5.1.106,38,190,38
3.5.1.107,42,210,42
3.5.1.108,5,25,0
3.5.1.109,36,180,36
3.5.1.11,13,65,0
3.5.1.110,8,40,0
3.5.1.111,23,115,23
3.5.1.114,12,60,0
3.5.1.115,35,175,35
3.5.1.116,26,130,26
3.5.1.117,17,85,17
3.5.1.118,30,150,30
3.5.1.119,40,200,40
3.5.1.12,18,90,18
3.5.1.121,19,95,19
3.5.1.122,7,35,0
3.5.1.123,36,180,36
3.5.1.124,13,65,0
3.5.1.125,40,200,40
3.5.1.127,21,105,21
3.5.1.128,12,60,0
3.5.1.129,37,185,37
3.5.1.13,30,150,30
3.5.1.130,8,40,0
3.5.1.131,34,170,34
3.5.1.133,44,220,44
3.5.1.134,37,185,37
3.5.1.135,12,60,0
3.5.1.136,40,200,40
3.5.1.138,47,235,47
3.5.1.14,8,40,0
3.5.1.15,7,35,0
3.5.1.16,5,25,0
3.5.1.18,7,35,0
3.5.1.19,13,65,0
3.5.1.20,35,175,35
3.5.1.23,9,45,0
3.5.1.24,13,65,13
3.5.1.25,15,75,0
3.5.1.26,5,25,0
3.5.1.28,6,30,0
3.5.1.29,55,275,55
3.5.1.3,9,45,0
3.5.1.32,41,205,41
3.5.1.38,15,75,0
3.5.1.4,6,30,0
3.5.1.41,2,10,0
3.5.1.42,19,95,19
3.5.1.44,7,35,0
3.5.1.46,21,105,21
3.5.1.47,9,45,0
3.5.1.48,13,65,13
3.5.1.49,6,30,0
3.5.1.52,10,50,0
3.5.1.53,13,65,13
3.5.1.54,46,230,46
3.5.1.56,10,50,10
3.5.1.59,27,135,27
3.5.1.6,9,45,0
3.5.1.60,14,70,0
3.5.1.62,21,105,0
3.5.1.68,19,95,19
3.5.1.74,25,125,25
3.5.1.75,51,255,51
3.5.1.76,29,145,29
3.5.1.77,17,85,17
3.5.1.79,30,150,30
3.5.1.81,32,160,32
3.5.1.82,39,195,39
3.5.1.83,43,215,43
3.5.1.84,42,210,42
3.5.1.86,41,205,41
3.5.1.89,14,70,0
3.5.1.9,7,35,0
3.5.1.90,26,130,26
3.5.1.92,10,50,0
3.5.1.93,17,85,17
3.5.1.94,22,110,22
3.5.1.96,13,65,0
3.5.1.97,4,20,0
3.5.1.98,7,35,0
3.5.1.99,10,50,0
3.5.1.n3,15,75,0
3.5.2.-,11,55,0
3.5.2.10,39,195,39
3.5.2.12,25,125,25
3.5.2.15,15,75,0
3.5.2.18,29,145,29
3.5.2.2,10,50,0
3.5.2.3,1,5,0
3.5.2.5,10,50,0
3.5.2.6,5,25,0
3.5.2.7,6,30,0
3.5.2.9,4,20,0
3.5.3.-,13,65,0
3.5.3.1,5,25,0
3.5.3.11,4,20,0
3.5.3.12,9,45,0
3.5.3.13,40,200,40
3.5.3.15,10,50,0
3.5.3.22,36,180,36
3.5.3.23,4,20,0
3.5.3.24,13,65,13
3.5.3.25,46,230,46
3.5.3.26,15,75,15
3.5.3.27,22,110,22
3.5.3.3,22,110,22
3.5.3.4,9,45,0
3.5.3.6,9,45,0
3.5.3.7,14,70,14
3.5.3.8,7,35,0
3.5.3.9,10,50,0
3.5.4.1,14,70,14
3.5.4.11,27,135,27
3.5.4.12,17,85,0
3.5.4.13,3,15,0
3.5.4.15,39,195,39
3.5.4.16,6,30,0
3.5.4.19,6,30,0
3.5.4.2,4,20,0
3.5.4.23,13,65,13
3.5.4.25,8,40,0
3.5.4.26,9,45,0
3.5.4.27,3,15,0
3.5.4.28,12,60,0
3.5.4.29,12,60,0
3.5.4.3,11,55,0
3.5.4.30,13,65,0
3.5.4.31,9,45,0
3.5.4.32,36,180,36
3.5.4.33,10,50,0
3.5.4.34,15,75,0
3.5.4.35,40,200,40
3.5.4.36,12,60,0
3.5.4.38,11,55,0
3.5.4.39,12,60,0
3.5.4.4,10,50,0
3.5.4.40,20,100,20
3.5.4.41,14,70,0
3.5.4.42,31,155,31
3.5.4.43,36,180,36
3.5.4.44,33,165,33
3.5.4.45,43,215,43
3.5.4.46,30,150,30
3.5.4.6,10,50,0
3.5.4.9,4,20,0
3.5.5.1,7,35,0
3.5.5.4,10,50,0
3.5.5.5,17,85,0
3.5.5.7,16,80,16
3.5.5.8,27,135,27
3.5.99.-,11,55,0
3.5.99.10,10,50,0
3.5.99.11,36,180,36
3.5.99.13,19,95,19
3.5.99.14,25,125,25
3.5.99.2,10,50,0
3.5.99.5,14,70,14
3.5.99.6,5,25,0
3.5.99.7,13,65,0
3.5.99.9,39,195,39
3.6.-.-,4,20,0
3.6.1.-,2,10,0
3.6.1.10,18,90,0
3.6.1.11,8,40,0
3.6.1.12,7,35,0
3.6.1.13,9,45,0
3.6.1.15,7,35,0
3.6.1.16,14,70,0
3.6.1.17,9,45,0
3.6.1.18,33,165,33
3.6.1.21,41,205,41
3.6.1.22,4,20,0
3.6.1.23,7,35,0
3.6.1.25,15,75,15
3.6.1.26,8,40,0
3.6.1.27,3,15,0
3.6.1.28,14,70,14
3.6.1.31,10,50,0
3.6.1.40,7,35,0
3.6.1.41,5,25,0
3.6.1.42,14,70,0
3.6.1.43,6,30,0
3.6.1.45,14,70,0
3.6.1.5,7,35,0
3.6.1.52,6,30,0
3.6.1.53,7,35,0
3.6.1.54,7,35,0
3.6.1.55,8,40,0
3.6.1.56,20,100,0
3.6.1.57,23,115,23
3.6.1.58,15,75,0
3.6.1.59,13,65,0
3.6.1.6,6,30,0
3.6.1.60,24,120,24
3.6.1.61,24,120,0
3.6.1.62,9,45,0
3.6.1.63,47,235,47
3.6.1.64,14,70,14
3.6.1.65,44,220,44
3.6.1.67,18,90,18
3.6.1.68,12,60,0
3.6.1.69,31,155,31
3.6.1.7,3,15,0
3.6.1.71,6,30,0
3.6.1.72,10,50,0
3.6.1.73,9,45,0
3.6.1.74,5,25,0
3.6.1.75,6,30,0
3.6.1.76,39,195,39
3.6.1.77,3,15,0
3.6.1.8,24,120,24
3.6.1.9,2,10,0
3.6.2.1,13,65,0
3.6.3.-,29,145,29
3.6.4.-,5,25,0
3.6.4.10,10,50,0
3.6.4.12,5,25,0
3.6.4.13,5,25,0
3.6.4.6,7,35,0
3.6.5.-,3,15,0
3.6.5.2,9,45,0
3.6.5.3,1,5,0
3.6.5.4,5,25,0
3.6.5.5,7,35,0
3.6.5.n1,8,40,0
3.7.1.-,16,80,0
3.7.1.1,52,260,52
3.7.1.11,30,150,30
3.7.1.12,29,145,29
3.7.1.13,41,205,41
3.7.1.14,20,100,0
3.7.1.17,41,205,41
3.7.1.18,50,250,50
3.7.1.19,44,220,44
3.7.1.2,12,60,0
3.7.1.20,33,165,33
3.7.1.21,20,100,20
3.7.1.22,8,40,0
3.7.1.24,43,215,43
3.7.1.25,55,275,55
3.7.1.26,32,160,32
3.7.1.3,8,40,0
3.7.1.4,36,180,36
3.7.1.5,16,80,0
3.7.1.7,24,120,24
3.7.1.8,23,115,23
3.7.1.9,24,120,24
3.8.1.-,18,90,18
3.8.1.3,12,60,12
3.8.1.5,14,70,0
3.8.1.7,25,125,25
3.8.1.8,50,250,50
3.8.1.9,19,95,19
3.8.2.2,22,110,22
3.9.1.-,13,65,0
3.9.1.1,13,65,13
3.9.1.2,21,105,21
4.-.-.-,6,30,0
4.1.-.-,11,55,11
4.1.1.-,7,35,0
4.1.1.1,14,70,0
4.1.1.100,15,75,15
4.1.1.102,16,80,16
4.1.1.103,14,70,14
4.1.1.104,16,80,16
4.1.1.105,17,85,17
4.1.1.107,9,45,0
4.1.1.108,41,205,41
4.1.1.109,23,115,23
4.1.1.11,6,30,0
4.1.1.110,14,70,14
4.1.1.111,14,70,0
4.1.1.112,9,45,0
4.1.1.114,30,150,30
4.1.1.117,41,205,41
4.1.1.12,17,85,17
4.1.1.120,32,160,32
4.1.1.121,25,125,25
4.1.1.126,11,55,0
4.1.1.127,37,185,37
4.1.1.129,28,140,28
4.1.1.130,4,20,0
4.1.1.15,15,75,0
4.1.1.17,5,25,0
4.1.1.18,14,70,14
4.1.1.2,24,120,24
4.1.1.20,7,35,0
4.1.1.21,7,35,0
4.1.1.22,5,25,0
4.1.1.23,7,35,0
4.1.1.25,8,40,0
4.1.1.28,16,80,0
4.1.1.29,16,80,0
4.1.1.31,5,25,0
4.1.1.32,7,35,0
4.1.1.33,14,70,0
4.1.1.35,8,40,0
4.1.1.36,8,40,0
4.1.1.37,3,15,0
4.1.1.38,0,0,0
4.1.1.39,3,15,0
4.1.1.44,31,155,31
4.1.1.45,13,65,0
4.1.1.46,21,105,21
4.1.1.48,4,20,0
4.1.1.5,15,75,0
4.1.1.50,7,35,0
4.1.1.51,40,200,40
4.1.1.52,21,105,21
4.1.1.55,28,140,28
4.1.1.6,31,155,31
4.1.1.61,22,110,22
4.1.1.63,24,120,24
4.1.1.64,47,235,47
4.1.1.65,5,25,0
4.1.1.69,20,100,20
4.1.1.7,17,85,17
4.1.1.71,0,0,0
4.1.1.72,10,50,10
4.1.1.74,12,60,0
4.1.1.77,13,65,13
4.1.1.79,13,65,0
4.1.1.8,41,205,41
4.1.1.80,45,225,45
4.1.1.81,10,50,0
4.1.1.82,27,135,27
4.1.1.83,17,85,17
4.1.1.84,14,70,0
4.1.1.85,12,60,0
4.1.1.87,33,165,33
4.1.1.9,17,85,17
4.1.1.90,10,50,0
4.1.1.91,50,250,50
4.1.1.93,46,230,46
4.1.1.94,18,90,0
4.1.1.95,32,160,32
4.1.1.96,24,120,24
4.1.1.97,18,90,0
4.1.1.98,4,20,0
