ec,support_count,query_count,fallback_episodes
6.1.1.14,7,35,0
6.1.1.15,3,15,0
6.1.1.16,9,45,0
6.1.1.17,3,15,0
6.1.1.18,5,25,0
6.1.1.19,7,35,0
6.1.1.2,7,35,0
6.1.1.20,7,35,0
6.1.1.21,9,45,0
6.1.1.23,3,15,0
6.1.1.24,20,100,20
6.1.1.26,24,120,24
6.1.1.3,4,20,0
6.1.1.4,4,20,0
6.1.1.5,7,35,0
6.1.1.6,5,25,0
6.1.1.7,8,40,0
6.1.1.9,9,45,0
6.1.2.-,0,0,0
6.1.2.2,32,160,32
6.1.3.1,38,190,38
6.2.-.-,33,165,33
6.2.1.-,7,35,0
6.2.1.12,6,30,0
6.2.1.13,29,145,29
6.2.1.14,14,70,0
6.2.1.15,11,55,0
6.2.1.16,10,50,0
6.2.1.17,16,80,0
6.2.1.20,3,15,0
6.2.1.24,48,240,48
6.2.1.26,12,60,0
6.2.1.27,24,120,24
6.2.1.3,4,20,0
6.2.1.30,42,210,42
6.2.1.32,61,305,61
6.2.1.33,23,115,23
6.2.1.34,15,75,0
6.2.1.36,40,200,40
6.2.1.37,38,190,38
6.2.1.4,20,100,0
6.2.1.40,32,160,32
6.2.1.41,44,220,44
6.2.1.42,26,130,26
6.2.1.43,53,265,53
6.2.1.44,40,200,40
6.2.1.45,0,0,0
6.2.1.46,63,315,63
6.2.1.47,14,70,0
6.2.1.48,8,40,0
6.2.1.49,15,75,15
6.2.1.5,8,40,0
6.2.1.50,20,100,20
6.2.1.51,28,140,28
6.2.1.53,52,260,52
6.2.1.54,5,25,0
6.2.1.56,54,270,54
6.2.1.57,23,115,23
6.2.1.59,20,100,20
6.2.1.62,41,205,41
6.2.1.64,15,75,0
6.2.1.65,40,200,40
6.2.1.66,0,0,0
6.2.1.67,0,0,0
6.2.1.68,0,0,0
6.2.1.7,29,145,29
6.2.1.71,40,200,40
6.2.1.72,53,265,53
6.2.1.75,47,235,47
6.2.1.76,22,110,22
6.2.1.8,53,265,53
6.2.1.n2,26,130,26
6.3.-.-,48,240,48
6.3.1.-,19,95,19
6.3.1.1,6,30,0
6.3.1.13,6,30,0
6.3.1.14,20,100,20
6.3.1.15,47,235,47
6.3.1.17,27,135,27
6.3.1.19,8,40,0
6.3.1.2,13,65,0
6.3.1.20,10,50,0
6.3.1.5,2,10,0
6.3.1.6,44,220,44
6.3.1.8,25,125,25
6.3.2.-,3,15,0
6.3.2.1,4,20,0
6.3.2.10,12,60,0
6.3.2.11,24,120,24
6.3.2.12,29,145,29
6.3.2.14,17,85,17
6.3.2.17,15,75,0
6.3.2.2,5,25,0
6.3.2.26,0,0,0
6.3.2.29,33,165,33
6.3.2.3,8,40,0
6.3.2.30,44,220,44
6.3.2.31,10,50,0
6.3.2.32,21,105,21
6.3.2.33,22,110,22
6.3.2.34,9,45,0
6.3.2.36,28,140,28
6.3.2.37,50,250,50
6.3.2.38,52,260,52
6.3.2.39,50,250,50
6.3.2.4,8,40,0
6.3.2.40,0,0,0
6.3.2.41,20,100,20
6.3.2.42,23,115,23
6.3.2.43,26,130,26
6.3.2.49,30,150,30
6.3.2.5,13,65,0
6.3.2.51,17,85,17
6.3.2.53,12,60,0
6.3.2.59,37,185,37
6.3.2.6,4,20,0
6.3.2.9,6,30,0
6.3.2.n3,49,245,49
6.3.3.-,0,0,0
6.3.3.1,3,15,0
6.3.3.2,17,85,0
6.3.3.3,4,20,0
6.3.3.7,20,100,20
6.3.4.-,11,55,0
6.3.4.10,40,200,40
6.3.4.11,26,130,26
6.3.4.12,45,225,45
6.3.4.13,3,15,0
6.3.4.14,19,95,19
6.3.4.15,21,105,0
6.3.4.16,22,110,22
6.3.4.18,15,75,0
6.3.4.2,5,25,0
6.3.4.20,4,20,0
6.3.4.21,5,25,0
6.3.4.22,12,60,0
6.3.4.23,3,15,0
6.3.4.24,63,315,63
6.3.4.25,19,95,19
6.3.4.3,6,30,0
6.3.4.4,0,0,0
6.3.4.5,5,25,0
6.3.4.6,0,0,0
6.3.4.9,43,215,43
6.3.5.1,7,35,0
6.3.5.11,6,30,0
6.3.5.2,4,20,0
6.3.5.3,4,20,0
6.3.5.4,15,75,0
6.3.5.5,5,25,0
6.3.5.7,3,15,0
6.3.5.9,12,60,0
6.4.-.-,30,150,30
6.4.1.1,46,230,46
6.4.1.2,0,0,0
6.4.1.3,23,115,23
6.4.1.4,20,100,0
6.4.1.6,24,120,24
6.4.1.8,15,75,15
6.4.1.9,46,230,46
6.5.1.1,4,20,0
6.5.1.2,4,20,0
6.5.1.3,16,80,16
6.5.1.4,12,60,0
6.5.1.5,41,205,41
6.5.1.6,22,110,22
6.5.1.7,22,110,22
6.5.1.8,8,40,0
6.5.1.9,19,95,19
6.6.1.1,8,40,0
6.6.1.2,0,0,0
6.7.1.1,47,235,47
7.-.-.-,3,15,0
7.1.1.-,7,35,0
7.1.1.1,11,55,0
7.1.1.2,7,35,0
7.1.1.3,14,70,0
7.1.1.6,16,80,0
7.1.1.7,13,65,0
7.1.1.9,5,25,0
7.1.2.1,12,60,0
7.1.2.2,9,45,0
7.1.3.1,6,30,0
7.2.1.-,16,80,0
7.2.1.1,5,25,0
7.2.1.3,14,70,0
7.2.1.4,15,75,0
7.2.2.-,7,35,0
7.2.2.10,8,40,0
7.2.2.11,11,55,0
7.2.2.12,19,95,0
7.2.2.13,15,75,0
7.2.2.14,16,80,16
7.2.2.15,46,230,46
7.2.2.19,0,0,0
7.2.2.20,9,45,0
7.2.2.21,11,55,0
7.2.2.22,22,110,22
7.2.2.3,49,245,49
7.2.2.6,11,55,0
7.2.2.7,9,45,0
7.2.2.8,15,75,0
7.2.3.1,10,50,0
7.2.4.2,7,35,0
7.2.4.3,31,155,31
7.2.4.5,17,85,17
7.3.2.1,5,25,0
7.3.2.3,3,15,0
7.3.2.5,6,30,0
7.3.2.6,16,80,16
7.3.2.7,50,250,50
7.4.2.-,7,35,0
7.4.2.1,10,50,0
7.4.2.10,15,75,0
7.4.2.11,4,20,0
7.4.2.5,13,65,0
7.4.2.6,11,55,0
7.4.2.8,6,30,0
7.4.2.9,14,70,0
7.5.2.-,13,65,0
7.5.2.1,10,50,0
7.5.2.10,6,30,0
7.5.2.11,9,45,0
7.5.2.12,14,70,0
7.5.2.3,19,95,0
7.5.2.4,12,60,0
7.5.2.6,10,50,0
7.5.2.7,12,60,0
7.5.2.9,47,235,47
7.6.2.-,3,15,0
7.6.2.1,43,215,43
7.6.2.10,9,45,0
7.6.2.11,4,20,0
7.6.2.13,14,70,0
7.6.2.15,9,45,0
7.6.2.2,20,100,0
7.6.2.4,41,205,41
7.6.2.5,6,30,0
7.6.2.7,11,55,0
7.6.2.8,5,25,0
7.6.2.9,17,85,0
